chapter,chapter_text,heading,heading_text,subheading,subheading_text,year_range,prior_class,prior_label,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5,nli_continuous,nli_class,nli_label,nli_uncertainty
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",900653,"900653 --  -- Other, for roll film of a width of 35 mm",all,4,Intermediate Assembly/Capital,0.179602,0.246208,0.114497,0.217065,0.242627,3.0969,2,Processed Material,0.9797
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",900659,900659 --  -- Other,all,4,Intermediate Assembly/Capital,0.195723,0.263889,0.103038,0.216646,0.220703,3.0027,2,Processed Material,0.9754
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",900661,900661 --  -- Discharge lamp (electronic) flashlight apparatus,all,4,Intermediate Assembly/Capital,0.190928,0.237381,0.114454,0.19931,0.257927,3.0959,5,Final Good,0.9796
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",900662,"900662 -- (-2006) -- Flashbulbs, flashcubes and the like",all,4,Intermediate Assembly/Capital,0.179504,0.242495,0.130306,0.209657,0.238037,3.0842,2,Processed Material,0.9858
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",900669,900669 --  -- Other,all,4,Intermediate Assembly/Capital,0.197988,0.263318,0.102915,0.215124,0.220656,2.9971,2,Processed Material,0.9755
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",900691,900691 --  -- For cameras,all,4,Intermediate Assembly/Capital,0.182204,0.251733,0.12895,0.205659,0.231455,3.0524,2,Processed Material,0.9852
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",900699,900699 --  -- Other,all,4,Intermediate Assembly/Capital,0.196365,0.265532,0.103578,0.215034,0.21949,2.9958,2,Processed Material,0.9755
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900710,900710 -- (2012-) - Cameras,all,4,Intermediate Assembly/Capital,0.199523,0.251237,0.117983,0.196621,0.234636,3.0156,2,Processed Material,0.9822
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900711,900711 -- (-2011) -- For film of less than 16 mm width or for double-8 mm film,all,4,Intermediate Assembly/Capital,0.170963,0.234136,0.142705,0.204416,0.24778,3.1239,5,Final Good,0.9879
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900719,900719 -- (-2011) -- Other,all,4,Intermediate Assembly/Capital,0.194925,0.262044,0.10681,0.210764,0.225456,3.0098,2,Processed Material,0.9771
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900720,900720 -- (1996-) - Projectors,all,4,Intermediate Assembly/Capital,0.208046,0.256652,0.116248,0.214232,0.204821,2.9511,2,Processed Material,0.9821
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900721,900721 -- (-1995) For film of less than 16 mm width,all,4,Intermediate Assembly/Capital,0.158431,0.258165,0.143691,0.189247,0.250467,3.1152,2,Processed Material,0.983
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900729,900729 -- (-1995) Other,all,4,Intermediate Assembly/Capital,0.197865,0.258569,0.116433,0.209396,0.217737,2.9906,2,Processed Material,0.9817
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900791,900791 --  -- For cameras,all,4,Intermediate Assembly/Capital,0.181288,0.253172,0.127303,0.209069,0.229169,3.0517,2,Processed Material,0.9846
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",900792,900792 --  -- For projectors,all,4,Intermediate Assembly/Capital,0.213672,0.244498,0.135818,0.209744,0.196268,2.9304,2,Processed Material,0.9895
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",900810,900810 -- (-2011) - Slide projectors,all,4,Intermediate Assembly/Capital,0.20566,0.255698,0.128322,0.206062,0.204259,2.9476,2,Processed Material,0.9863
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",900820,"900820 -- (-2011) - Microfilm, microfiche or other microform readers, whether or not capable of producing copies",all,4,Intermediate Assembly/Capital,0.18338,0.207189,0.167787,0.20618,0.235465,3.1032,5,Final Good,0.9959
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",900830,900830 -- (-2011) - Other image projectors,all,4,Intermediate Assembly/Capital,0.202008,0.248474,0.124453,0.213363,0.211702,2.9843,2,Processed Material,0.9859
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",900840,900840 -- (-2011) - Photographic (other than cinematographic) enlargers and reducers,all,4,Intermediate Assembly/Capital,0.186311,0.230288,0.156584,0.206429,0.220387,3.0443,2,Processed Material,0.9945
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",900850,"900850 -- (2012-) - Projectors, enlargers and reducers",all,4,Intermediate Assembly/Capital,0.181349,0.225913,0.166415,0.213473,0.212849,3.0506,2,Processed Material,0.9961
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",900890,900890 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.186367,0.228118,0.126472,0.211181,0.247862,3.1061,5,Final Good,0.9854
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900911,900911 -- (-2006) -- Operating by reproducing the original image directly onto the copy (direct process),all,4,Intermediate Assembly/Capital,0.177715,0.206354,0.177368,0.199421,0.239142,3.1159,5,Final Good,0.9961
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900912,900912 -- (-2006) -- Operating by reproducing the original image via an intermediate onto the copy (indirect process),all,4,Intermediate Assembly/Capital,0.174275,0.212694,0.197287,0.206553,0.209192,3.0637,2,Processed Material,0.9985
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900921,900921 -- (-2006) -- Incorporating an optical system,all,4,Intermediate Assembly/Capital,0.190188,0.248052,0.134864,0.205843,0.221053,3.0195,2,Processed Material,0.9883
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900922,900922 -- (-2006) -- Of the contact type,all,4,Intermediate Assembly/Capital,0.201226,0.254622,0.108553,0.215673,0.219927,2.9985,2,Processed Material,0.9792
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900930,900930 -- (-2006) - Thermo-copying apparatus,all,4,Intermediate Assembly/Capital,0.210897,0.254888,0.113438,0.19562,0.225157,2.9693,2,Processed Material,0.9807
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900990,900990 -- (-2001) - Parts and accessories,all,4,Intermediate Assembly/Capital,0.191828,0.234116,0.125313,0.214627,0.234116,3.0651,2,Processed Material,0.9861
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900991,900991 -- (2002-2006) -- Automatic document feeders,all,4,Intermediate Assembly/Capital,0.209745,0.255234,0.121628,0.20609,0.207302,2.946,2,Processed Material,0.9843
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900992,900992 -- (2002-2006) -- Paper feeders,all,4,Intermediate Assembly/Capital,0.18371,0.264182,0.122616,0.20919,0.220302,3.0182,2,Processed Material,0.9822
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900993,900993 -- (2002-2006) -- Sorters,all,4,Intermediate Assembly/Capital,0.198743,0.254941,0.115023,0.212804,0.218489,2.9974,2,Processed Material,0.9817
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9009,,900999,900999 -- (2002-2006) -- Other,all,4,Intermediate Assembly/Capital,0.193498,0.260634,0.110683,0.213556,0.22163,3.0092,2,Processed Material,0.9789
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901010,901010 --  - Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper,all,4,Intermediate Assembly/Capital,0.175022,0.199103,0.179699,0.211117,0.235059,3.1321,5,Final Good,0.9963
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901020,901020 -- (-1995) Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,all,4,Intermediate Assembly/Capital,0.201187,0.261885,0.153354,0.181403,0.202172,2.9215,2,Processed Material,0.9903
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901030,901030 -- (-1995) Projection screens,all,4,Intermediate Assembly/Capital,0.214846,0.273454,0.149402,0.185571,0.176727,2.8359,2,Processed Material,0.9866
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901041,901041 -- (1996-2006) -- Direct write-on- Wafer apparatus,all,4,Intermediate Assembly/Capital,0.191637,0.261426,0.132873,0.197335,0.21673,2.9861,2,Processed Material,0.9862
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901042,901042 -- (1996-2006) -- Step and repeat aligners,all,4,Intermediate Assembly/Capital,0.19105,0.239397,0.150986,0.217761,0.200806,2.9979,2,Processed Material,0.993
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901049,901049 -- (1996-2006) -- Other,all,4,Intermediate Assembly/Capital,0.194379,0.262333,0.106303,0.213692,0.223292,3.0092,2,Processed Material,0.9769
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901050,901050 -- (1996-) - Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,all,4,Intermediate Assembly/Capital,0.193384,0.259213,0.158454,0.183093,0.205857,2.9488,2,Processed Material,0.9916
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901060,901060 -- (1996-) - Projection screens,all,4,Intermediate Assembly/Capital,0.212382,0.255931,0.12208,0.209703,0.199904,2.9288,2,Processed Material,0.9842
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",901090,901090 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.191724,0.229463,0.122583,0.210773,0.245458,3.0888,5,Final Good,0.9846
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9011,"Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection",901110,901110 --  - Stereoscopic microscopes,all,4,Intermediate Assembly/Capital,0.198974,0.274634,0.126476,0.151076,0.248839,2.9762,2,Processed Material,0.9751
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9011,"Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection",901120,"901120 --  - Other microscopes, for photomicrography, cinephotomicrography or microprojection",all,4,Intermediate Assembly/Capital,0.162916,0.221812,0.138806,0.210212,0.266253,3.1951,5,Final Good,0.9842
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9011,"Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection",901180,901180 --  - Other microscopes,all,4,Intermediate Assembly/Capital,0.201771,0.276598,0.123823,0.186973,0.210836,2.9285,2,Processed Material,0.981
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9011,"Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection",901190,901190 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.186825,0.225134,0.124939,0.211701,0.251401,3.1157,5,Final Good,0.9847
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9012,Microscopes (excluding optical microscopes); diffraction apparatus,901210,901210 --  - Microscopes other than optical microscopes; diffraction apparatus,all,4,Intermediate Assembly/Capital,0.179242,0.23607,0.136627,0.180296,0.267764,3.1213,5,Final Good,0.9833
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9012,Microscopes (excluding optical microscopes); diffraction apparatus,901290,901290 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.184433,0.222252,0.127628,0.211867,0.253819,3.1284,5,Final Good,0.9852
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9013,"Lasers, other than laser diodes; other optical appliances and instruments n.e.c. in this chapter",901310,"901310 --  - Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter or Section XVI",all,4,Intermediate Assembly/Capital,0.135841,0.171887,0.272803,0.185672,0.233797,3.2097,3,Component/Part,0.9821
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9013,"Lasers, other than laser diodes; other optical appliances and instruments n.e.c. in this chapter",901320,"901320 --  - Lasers, other than laser diodes",all,4,Intermediate Assembly/Capital,0.164174,0.235629,0.13166,0.21101,0.257527,3.1621,5,Final Good,0.9829
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9013,"Lasers, other than laser diodes; other optical appliances and instruments n.e.c. in this chapter",901380,"901380 --  - Other devices, appliances and instruments",all,4,Intermediate Assembly/Capital,0.193285,0.249886,0.107895,0.20555,0.243383,3.0559,2,Processed Material,0.9777
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9013,"Lasers, other than laser diodes; other optical appliances and instruments n.e.c. in this chapter",901390,901390 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.18041,0.227837,0.128055,0.209279,0.254419,3.1295,5,Final Good,0.9846
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9014,Navigational instruments and appliances; direction finding compasses,901410,901410 --  - Direction finding compasses,all,4,Intermediate Assembly/Capital,0.207341,0.244785,0.111852,0.174428,0.261593,3.0381,5,Final Good,0.9762
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9014,Navigational instruments and appliances; direction finding compasses,901420,901420 --  - Instruments and appliances for aeronautical or space navigation (other than compasses),all,4,Intermediate Assembly/Capital,0.126122,0.225717,0.141526,0.226822,0.279814,3.3085,5,Final Good,0.9735
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9014,Navigational instruments and appliances; direction finding compasses,901480,901480 --  - Other instruments and appliances,all,4,Intermediate Assembly/Capital,0.189275,0.254698,0.109758,0.201089,0.24518,3.0582,2,Processed Material,0.9774
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9014,Navigational instruments and appliances; direction finding compasses,901490,901490 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.181215,0.229973,0.127127,0.210829,0.250856,3.1201,5,Final Good,0.9847
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",901510,901510 --  - Rangefinders,all,4,Intermediate Assembly/Capital,0.203431,0.254414,0.105025,0.206837,0.230293,3.0061,2,Processed Material,0.9773
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",901520,901520 --  - Theodolites and tachymeters (tacheometers),all,4,Intermediate Assembly/Capital,0.188957,0.246447,0.114162,0.212036,0.238398,3.0645,2,Processed Material,0.9807
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",901530,901530 --  - Levels,all,4,Intermediate Assembly/Capital,0.200484,0.262504,0.102098,0.206848,0.228067,2.9995,2,Processed Material,0.9751
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",901540,901540 --  - Photogrammetrical surveying instruments and appliances,all,4,Intermediate Assembly/Capital,0.19933,0.251731,0.113908,0.198553,0.236479,3.0211,2,Processed Material,0.9806
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",901580,901580 --  - Other instruments and appliances,all,4,Intermediate Assembly/Capital,0.191674,0.254672,0.109213,0.200481,0.243961,3.0504,2,Processed Material,0.9775
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",901590,901590 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.182212,0.228992,0.127329,0.209724,0.251744,3.1198,5,Final Good,0.9848
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9016,"Balances; of a sensitivity of 5cg or better, with or without weights",901600,"901600 --  Balances of a sensitivity of 5 cg or better, with or without weights",all,4,Intermediate Assembly/Capital,0.189454,0.24879,0.121844,0.210939,0.228972,3.0412,2,Processed Material,0.9839
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9017,"Drawing, marking-out, mathematical calculating instruments (drafting machines, protractors, drawing sets etc); instruments for measuring length (e.g. measuring rods, tapes, micrometers, callipers) n.e.c.",901710,"901710 --  - Drafting tables and machines, whether or not automatic",all,4,Intermediate Assembly/Capital,0.185609,0.253945,0.125958,0.213426,0.221063,3.0304,2,Processed Material,0.9848
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9017,"Drawing, marking-out, mathematical calculating instruments (drafting machines, protractors, drawing sets etc); instruments for measuring length (e.g. measuring rods, tapes, micrometers, callipers) n.e.c.",901720,"901720 --  - Other drawing, marking-out or mathematical calculating instruments",all,4,Intermediate Assembly/Capital,0.197292,0.239145,0.149799,0.192158,0.221605,3.0016,2,Processed Material,0.9927
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9017,"Drawing, marking-out, mathematical calculating instruments (drafting machines, protractors, drawing sets etc); instruments for measuring length (e.g. measuring rods, tapes, micrometers, callipers) n.e.c.",901730,"901730 --  - Micrometers, callipers and gauges",all,4,Intermediate Assembly/Capital,0.192179,0.248456,0.114085,0.208202,0.237078,3.0495,2,Processed Material,0.9808
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9017,"Drawing, marking-out, mathematical calculating instruments (drafting machines, protractors, drawing sets etc); instruments for measuring length (e.g. measuring rods, tapes, micrometers, callipers) n.e.c.",901780,901780 --  - Other instruments,all,4,Intermediate Assembly/Capital,0.190291,0.253081,0.116209,0.206357,0.234062,3.0408,2,Processed Material,0.9812
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9017,"Drawing, marking-out, mathematical calculating instruments (drafting machines, protractors, drawing sets etc); instruments for measuring length (e.g. measuring rods, tapes, micrometers, callipers) n.e.c.",901790,901790 --  - Parts and accessories,all,4,Intermediate Assembly/Capital,0.179885,0.230302,0.126442,0.209692,0.253679,3.127,5,Final Good,0.984
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901811,901811 --  -- Electrocardiographs,all,4,Intermediate Assembly/Capital,0.196029,0.264044,0.126319,0.201857,0.211751,2.9693,2,Processed Material,0.9843
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901812,901812 -- (1996-) -- Ultrasonic scanning apparatus,all,4,Intermediate Assembly/Capital,0.208904,0.24639,0.10722,0.199143,0.238343,3.0116,2,Processed Material,0.9785
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901813,901813 -- (1996-) -- Magnetic resonance imaging apparatus,all,4,Intermediate Assembly/Capital,0.199739,0.255221,0.119971,0.193594,0.231475,3.0018,2,Processed Material,0.9825
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901814,901814 -- (1996-) -- Scintigraphic apparatus,all,4,Intermediate Assembly/Capital,0.207695,0.250529,0.111498,0.203281,0.226998,2.9914,2,Processed Material,0.9806
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901819,901819 --  -- Other,all,4,Intermediate Assembly/Capital,0.195336,0.263624,0.102834,0.216428,0.221777,3.0057,2,Processed Material,0.9753
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901820,901820 --  - Ultraviolet or infra-red ray apparatus,all,4,Intermediate Assembly/Capital,0.184615,0.257064,0.108954,0.194802,0.254566,3.0776,2,Processed Material,0.9752
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901831,"901831 --  -- Syringes, with or without needles",all,4,Intermediate Assembly/Capital,0.165055,0.242273,0.127295,0.203417,0.26196,3.155,5,Final Good,0.9805
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901832,901832 --  -- Tubular metal needles and needles for sutures,all,4,Intermediate Assembly/Capital,0.183655,0.283618,0.10393,0.195499,0.233298,3.0112,2,Processed Material,0.9709
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901839,901839 --  -- Other,all,4,Intermediate Assembly/Capital,0.195877,0.263581,0.102818,0.215549,0.222175,3.0046,2,Processed Material,0.9753
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901841,"901841 --  -- Dental drill engines, whether or not combined on a single base with other dental equipment",all,4,Intermediate Assembly/Capital,0.153571,0.20807,0.142586,0.257686,0.238088,3.2186,4,Intermediate Assembly/Capital,0.9837
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901849,901849 --  -- Other,all,4,Intermediate Assembly/Capital,0.197611,0.262817,0.10292,0.215555,0.221098,2.9997,2,Processed Material,0.9755
90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",901850,901850 --  - Other ophthalmic instruments and appliances,all,4,Intermediate Assembly/Capital,0.169964,0.295398,0.12905,0.197547,0.208041,2.9783,2,Processed Material,0.9772
